249779895,0
249779906,0
249779917,0
249779927,0
249779938,0
249779948,0
249779959,0
249779969,0
249779979,0
249779990,0
249780000,0
249780010,0
249780020,0
249780030,0
249780040,0
249780051,0
249780061,0
249780072,0
249780082,0
249780092,0
249780102,0
249780112,0
249780122,0
249780132,0
249780142,0
249780153,0
249780164,0
249780174,0
249780184,0
249780195,0
249780205,0
249780215,0
249780225,0
249780235,0
249780246,0
249780256,0
249780266,0
249780277,0
249780288,0
249780298,0
249780308,0
249780318,0
249780329,0
249780339,0
249780349,0
249780359,0
249780369,0
249780379,0
249780390,0
249780400,0
249780410,0
249780421,0
249780431,0
249780441,0
249780451,0
249780461,0
249780471,0
249780481,0
249780491,0
249780501,0
249780512,0
249780522,0
249780533,0
249780543,0
249780553,0
249780564,0
249780574,0
249780584,0
249780594,0
249780604,0
249780614,0
249780624,0
249780634,0
249780645,0
249780655,0
249780665,0
249780675,0
249780685,0
249780695,0
249780705,0
249780715,0
249780726,0
249780737,0
249780747,0
249780757,0
249780767,0
249780777,0
249780787,0
249780797,0
249780807,0
249780817,0
249780827,0
249780838,0
249780848,0
249780858,0
249780869,0
249780879,0
249780889,0
249780899,0
249780910,0
249780921,0
249780931,0
249780942,0
249780952,0
249780962,0
249780972,0
249780983,0
249780993,0
249781003,0
249781013,0
249781023,0
249781033,0
249781043,0
249781053,0
249781064,0
249781074,0
249781084,0
249781094,0
249781105,0
249781115,0
249781125,0
249781135,0
249781146,0
249781156,0
249781166,0
249781176,0
249781187,0
249781197,0
249781207,0
249781217,0
249781228,0
249781238,0
249781249,0
249781259,0
249781270,0
249781281,0
249781292,0
249781303,0
249781313,0
249781325,0
249781335,0
249781345,0
249781356,0
249781366,0
249781376,0
249781386,0
249781396,0
249781406,0
249781416,0
249781426,0
249781437,0
249781447,0
249781457,0
249781467,0
249781477,0
249781487,0
249781497,0
249781507,0
249781517,0
249781528,0
249781538,0
249781548,0
249781558,0
249781568,0
249781578,0
249781588,0
249781599,0
249781609,0
249781619,0
249781630,0
249781640,0
249781650,0
249781660,0
249781670,0
249781681,0
249781691,0
249781701,0
249781711,0
249781721,0
249781731,0
249781741,0
249781751,0
249781762,0
249781772,0
249781782,0
249781792,0
249781802,0
249781812,0
249781822,0
249781832,0
249781842,0
249781852,0
249781862,0
249781872,0
249781882,0
249781892,0
249781902,0
249781912,0
249781922,0
249781932,0
249781943,0
249781953,0
249781963,0
249781973,0
249781984,0
249781994,0
249782004,0
249782014,0
249782024,0
249782034,0
249782044,0
249782055,0
249782065,0
249782075,0
249782085,0
249782096,0
249782106,0
249782117,0
249782127,0
249782138,0
249782148,0
249782159,0
249782169,0
249782179,0
249782189,0
249782199,0
249782210,0
249782220,0
249782230,0
249782240,0
249782251,0
249782261,0
249782272,0
249782283,1
249782293,1
249782303,1
249782313,1
249782323,1
249782333,1
249782343,1
249782353,1
249782364,1
249782374,1
249782384,1
249782394,1
249782404,1
249782414,1
249782425,1
249782435,1
249782445,1
249782455,1
249782465,1
249782475,1
249782485,1
249782496,1
249782506,1
249782516,1
249782526,1
249782537,1
249782547,1
249782557,1
249782567,1
249782577,1
249782587,1
249782597,1
249782608,1
249782618,1
249782628,1
249782638,1
249782648,1
249782658,1
249782668,1
249782678,1
249782688,1
249782699,1
249782709,1
249782719,1
249782729,1
249782739,1
249782749,1
249782759,1
249782769,1
249782779,1
249782789,1
249782800,1
249782810,1
249782820,1
249782830,1
249782840,1
249782850,1
249782861,1
249782871,1
249782881,1
249782891,1
249782901,1
249782911,1
249782921,1
249782931,1
249782941,1
249782951,1
249782961,1
249782971,1
249782981,1
249782991,1
249783001,1
249783011,1
249783021,1
249783032,1
249783042,1
249783052,1
249783062,1
249783073,1
249783083,1
249783093,1
249783104,1
249783114,1
249783124,1
249783135,1
249783145,1
249783155,1
249783165,1
249783175,1
249783185,1
249783195,1
249783205,1
249783215,1
249783225,1
249783235,1
249783245,1
249783255,1
249783265,1
249783277,1
249783287,1
249783297,1
249783307,1
249783317,1
249783327,1
249783337,1
249783347,1
249783357,1
249783367,1
249783377,1
249783387,1
249783397,1
249783407,1
249783417,1
249783429,1
249783439,1
249783449,1
249783459,1
249783469,1
249783479,1
249783489,1
249783499,1
249783509,1
249783519,1
249783529,1
249783539,1
249783549,1
249783559,1
249783569,1
249783579,1
249783589,1
249783599,1
249783609,1
249783619,1
249783630,1
249783640,1
249783650,1
249783660,1
249783670,1
249783680,1
249783690,1
249783700,1
249783710,1
249783720,1
249783730,1
249783740,1
249783750,1
249783760,1
249783770,1
249783780,1
249783790,1
249783800,1
249783810,1
249783820,1
249783830,1
249783840,1
249783850,1
249783860,1
249783870,1
249783880,1
249783891,1
249783901,1
249783911,1
249783921,1
249783931,1
249783941,1
249783952,1
249783962,1
249783972,1
249783982,1
249783992,1
249784002,1
249784012,1
249784023,1
249784033,1
249784043,1
249784053,1
249784063,1
249784073,1
249784084,1
249784094,1
249784104,1
249784114,1
249784125,1
249784135,1
249784145,1
249784155,1
249784165,1
249784175,1
249784185,1
249784195,1
249784205,1
249784215,1
249784225,1
249784235,1
249784245,1
249784257,1
249784267,1
249784277,1
249784287,1
249784297,1
249784307,1
249784317,1
249784327,1
249784337,1
249784347,1
249784358,1
249784369,1
249784379,1
249784389,1
249784399,1
249784410,1
249784420,2
249784430,2
249784441,2
249784451,2
249784461,2
249784471,2
249784481,2
249784491,2
249784501,2
249784512,2
249784522,2
249784533,2
249784543,2
249784553,2
249784563,2
249784574,2
249784585,2
249784595,2
249784605,2
249784615,2
249784625,2
249784635,2
249784645,2
249784655,2
249784666,2
249784676,2
249784686,2
249784696,2
249784706,2
249784717,2
249784727,2
249784738,2
249784748,2
249784758,2
249784768,2
249784779,2
249784789,2
249784800,2
249784811,2
249784822,2
249784832,2
249784842,2
249784852,2
249784862,2
249784873,2
249784884,2
249784894,2
249784904,2
249784914,2
249784924,2
249784934,2
249784944,2
249784955,2
249784965,2
249784975,2
249784985,2
249784995,2
249785005,2
249785015,2
249785025,2
249785035,2
249785046,2
249785057,2
249785067,2
249785077,2
249785088,2
249785098,2
249785109,2
249785119,2
249785129,2
