250033799,0
250033810,0
250033820,0
250033830,0
250033840,0
250033851,0
250033861,0
250033871,0
250033881,0
250033891,0
250033901,0
250033911,0
250033921,0
250033931,0
250033941,0
250033952,0
250033962,0
250033972,0
250033982,0
250033992,0
250034003,0
250034013,0
250034023,0
250034034,0
250034044,0
250034055,0
250034066,0
250034076,0
250034086,0
250034096,0
250034106,0
250034117,0
250034127,0
250034137,0
250034147,0
250034158,0
250034168,0
250034179,0
250034189,0
250034200,0
250034210,0
250034222,0
250034232,0
250034242,0
250034252,0
250034262,0
250034272,0
250034282,0
250034293,0
250034303,0
250034313,0
250034324,0
250034334,0
250034344,0
250034355,0
250034365,0
250034375,0
250034385,0
250034395,0
250034405,0
250034415,0
250034425,1
250034435,1
250034446,2
250034456,2
250034466,2
250034476,2
250034486,2
250034496,2
250034506,2
250034516,2
250034526,2
250034536,2
250034546,2
250034556,2
250034566,2
250034576,2
250034587,2
250034597,2
250034608,2
250034618,2
250034628,2
250034639,2
250034649,2
250034659,2
250034669,2
250034680,2
250034690,2
250034700,2
250034710,2
250034720,2
250034730,2
250034740,2
250034750,2
250034760,2
250034770,2
250034780,2
250034790,2
250034800,2
250034811,2
250034822,2
250034832,2
250034842,2
250034852,2
250034862,2
250034872,2
250034882,2
250034893,2
250034903,2
250034913,2
250034923,2
250034934,2
250034944,2
250034954,2
250034964,2
250034975,2
250034985,2
250034995,2
250035005,2
250035016,2
250035026,2
250035036,2
250035046,2
250035056,2
250035068,2
250035078,2
250035088,2
250035098,2
250035108,2
250035118,2
250035129,2
250035139,2
250035149,2
250035159,2
250035169,2
250035179,2
250035189,2
250035199,2
250035209,2
250035219,2
250035229,2
250035239,2
250035249,2
250035260,2
250035270,2
250035281,2
250035292,2
250035302,2
250035312,2
250035323,2
250035333,2
250035343,2
250035354,2
250035364,2
250035374,2
250035384,2
250035394,2
250035404,2
250035414,3
250035424,3
250035435,3
250035445,3
250035455,3
250035465,3
250035475,3
250035485,3
250035496,3
250035507,3
250035518,3
250035528,3
250035538,3
250035548,3
250035558,3
250035568,3
250035579,3
250035589,3
250035599,3
250035609,3
250035619,3
250035630,3
250035641,3
250035651,3
250035661,3
250035671,3
250035682,3
250035692,3
250035703,3
250035714,3
250035724,3
250035734,3
250035744,3
250035755,3
250035765,3
250035775,3
250035785,3
250035795,3
250035805,3
250035815,3
250035825,3
250035835,3
250035845,3
250035855,3
250035866,3
250035876,3
250035886,3
250035896,3
250035906,3
250035916,3
250035926,3
250035936,3
250035947,3
250035957,4
250035967,4
250035977,4
250035987,4
250035997,4
250036007,4
250036017,4
250036027,4
250036037,4
250036047,4
250036057,4
250036068,4
250036078,4
250036089,4
250036100,4
250036110,4
250036120,4
250036130,4
250036140,4
250036150,4
250036160,4
250036171,4
250036182,4
250036192,4
250036203,4
250036213,4
250036223,4
250036233,4
250036243,4
250036253,4
250036263,4
250036273,4
250036284,5
250036294,5
250036304,5
250036314,5
250036324,5
250036334,5
250036344,5
250036354,5
250036364,5
250036375,5
250036385,5
250036396,5
250036406,5
250036417,5
250036427,5
250036438,5
250036448,5
250036459,5
250036469,5
250036479,5
250036489,5
250036499,5
250036509,5
250036519,6
250036529,6
250036539,6
250036549,6
250036559,6
250036569,6
250036579,6
250036590,6
250036601,6
250036611,6
250036621,6
250036631,6
250036641,6
250036652,6
250036662,6
250036673,6
250036683,6
250036693,6
250036703,6
250036714,6
250036724,6
250036735,6
250036745,6
250036756,6
250036766,6
250036776,6
250036786,6
250036796,6
250036806,6
250036816,6
250036826,6
250036836,6
250036846,6
250036856,6
250036866,6
250036876,6
250036886,6
250036897,6
250036907,6
250036918,6
250036928,6
250036939,6
250036949,6
250036959,6
250036969,6
250036979,6
250036989,6
250036999,6
250037009,6
250037019,6
250037029,6
250037040,6
250037050,6
250037060,6
250037071,6
250037081,6
250037092,6
250037102,6
250037113,6
250037123,6
250037133,6
250037143,6
250037153,6
250037164,6
250037174,6
250037184,6
250037194,6
250037204,6
250037214,6
250037224,6
250037235,6
250037245,6
250037255,6
250037266,6
250037276,6
250037286,6
250037296,6
250037306,6
250037316,6
250037326,6
250037336,6
250037346,6
250037356,6
250037366,6
250037376,6
250037386,6
250037397,6
250037407,6
250037418,6
250037428,6
250037439,6
250037449,6
250037460,6
250037470,6
250037480,6
250037490,6
250037500,6
250037510,6
250037520,6
250037530,6
250037541,6
250037551,6
250037561,6
250037571,6
250037581,6
250037591,6
250037602,6
250037612,6
250037622,6
250037632,6
250037643,6
250037653,6
250037664,6
250037674,6
250037684,6
250037694,6
250037705,6
250037716,6
250037726,6
250037737,6
250037747,6
250037758,6
250037768,6
250037778,6
250037788,6
250037798,6
250037808,6
250037818,6
250037828,6
250037839,6
250037849,6
250037859,6
250037870,6
250037880,6
250037890,6
